Code,Name,Zone,Latitude,Longitude,Distance
HML2,HOSPITAL MILITAR,PRT1,41.15683391,-8.625018991,0.185855857
PRG1,PR. DA GALIZA,PRT1,41.15346994,-8.626316097,0.211826923
PRG2,PR. DA GALIZA,PRT1,41.15336588,-8.626476494,0.228341124
HML1,HOSPITAL MILITAR,PRT1,41.15720303,-8.624172218,0.241246806
BS2,BOAVISTA - B.SUCESSO,PRT1,41.15532822,-8.628214892,0.256048388
ICDF1,IGREJA CEDOFEITA,PRT1,41.15588037,-8.622220304,0.25894757
1BS8,BOM SUCESSO,PRT1,41.15527104,-8.628342932,0.266388412
BS1,BOAVISTA - B.SUCESSO,PRT1,41.15640955,-8.627919138,0.268920434
BS9,BOAVISTA (BOM SUCESSO),PRT1,41.1557548,-8.628333247,0.273278054
BS6,BOAVISTA - B. SUCESSO,PRT1,41.15584943,-8.628307249,0.273895942
BS8,BOM SUCESSO,PRT1,41.15517709,-8.628474046,0.277112496
BS4,BOAVISTA - B.SUCESSO,PRT1,41.15602155,-8.628417596,0.288515488
BS7,BOAVISTA - B.SUCESSO,PRT1,41.15594973,-8.628463171,0.289618415
BVBR2,BOAVISTA BRASÍLIA,PRT1,41.15766158,-8.626620302,0.303088659
BS5,BOAVISTA-B.SUCESSO,PRT1,41.1561842,-8.628526959,0.303448063
BS10,BOAVISTA (BOM SUCESSO),PRT1,41.15608822,-8.628580213,0.30382323
BVBR1,BOAVISTA BRASÍLIA,PRT1,41.15754966,-8.6273298,0.321125883
PRG3,PR. DA GALIZA,PRT1,41.15255836,-8.626821488,0.321451665
PRG4,PR. DA GALIZA,PRT1,41.15253034,-8.626931875,0.328325977
PRG6,PR. DA GALIZA,PRT1,41.15240704,-8.626816811,0.336546594
CALE,R.CAMPO ALEGRE,PRT1,41.15311796,-8.62860068,0.366939686
CVA2,CARVALHOSA,PRT1,41.1561412,-8.620677402,0.390975083
CMIC2,CAROLINA MICHAELIS,PRT1,41.15816307,-8.62271318,0.39136154
CMIC1,CAROLINA MICHAELIS,PRT1,41.15791616,-8.622037529,0.402532784
BVCT1,BOAVISTA CORREIOS,PRT1,41.15821559,-8.627843112,0.406554818
TRH2,TORRINHA,PRT1,41.15319437,-8.621010511,0.411098119
TRH1,TORRINHA,PRT1,41.153304,-8.620894582,0.41309767
CVA1,CARVALHOSA,PRT1,41.15653894,-8.620119718,0.449070959
BVCM3,BOAVISTA CEMITÉRIO,PRT1,41.15719097,-8.629951585,0.459720743
CZV3,CRUZ VERMELHA,PRT1,41.15957015,-8.625277779,0.489806383
MATR,MATERNIDADE,PRT1,41.1509913,-8.622680849,0.508645324
JM2,JUNTA MASSARELOS,PRT1,41.15255252,-8.630264168,0.516503533
CDF2,CEDOFEITA,PRT1,41.15455719,-8.6188525,0.532747091
MATR1,MATERNIDADE,PRT1,41.15138523,-8.621106659,0.540506289
GONS2,GONÇALO SAMPAIO,PRT1,41.15410465,-8.631550595,0.547559557
CDF1,CEDOFEITA,PRT1,41.15512022,-8.618597312,0.549814006
BCM1,BOAVISTA-CASA DA MÚSICA,PRT1,41.15893029,-8.629495872,0.553814597
GONS1,GONÇALO SAMPAIO,PRT1,41.15420323,-8.631658559,0.554167497
BCM3,BOAVISTA-CASA DA MÚSICA,PRT1,41.15948479,-8.628572528,0.558601499
BCM5,BOAVISTA-CASA DA MÚSICA,PRT1,41.15942918,-8.628743637,0.560816737
DPV3,D.PEDRO V,PRT1,41.15105331,-8.62922836,0.570020328
CZV4,CRUZ VERMELHA,PRT1,41.16020704,-8.623733745,0.573182349
JM1,JUNTA MASSARELOS,PRT1,41.15269761,-8.631200245,0.575090297
MATR2,MATERNIDADE,PRT1,41.15058292,-8.621815307,0.581659296
BCM4,BOAVISTA-CASA DA MÚSICA,PRT1,41.15891191,-8.630063223,0.584560094
BCM2,BOAVISTA-CASA DA MÚSICA,PRT1,41.15979949,-8.628484326,0.585413607
DPV4,D.PEDRO V,PRT1,41.15097184,-8.629453839,0.588638195
MGB2,MIGUEL BOMBARDA,PRT1,41.15005515,-8.623009616,0.596248295
PAL3,PALÁCIO,PRT1,41.14951555,-8.625466477,0.628816109
CZV1,CRUZ VERMELHA,PRT1,41.16083279,-8.62458432,0.631980318
RA1,RAMADA ALTA,PRT1,41.16035831,-8.622043094,0.633727472
PAL2,PALÁCIO,PRT1,41.14917245,-8.625401225,0.666752951
CZV2,CRUZ VERMELHA,PRT1,41.16133724,-8.624742981,0.687110808
FIG,FIGUEIROA,PRT1,41.15598368,-8.616810767,0.705243808
RA2,RAMADA ALTA,PRT1,41.16083026,-8.621164971,0.713290503
TRH3,TORRINHA,PRT1,41.15192517,-8.617776785,0.715828256
PAL5,PALÁCIO,PRT1,41.14844133,-8.625044117,0.747821853
PAL4,PALÁCIO,PRT1,41.14836424,-8.624695527,0.757343434
CMS1,CASA DA MÚSICA (METRO),PRT1,41.16106954,-8.629754078,0.760635823
CMS4,CASA DA MÚSICA (METRO),PRT1,41.1611294,-8.629649737,0.762045153
GGT1,GÓLGOTA,PRT1,41.15264588,-8.633648041,0.763580876
CMS2,CASA DA MÚSICA (METRO),PRT1,41.16124373,-8.629919692,0.784358623
CMS5,CASA DA MÚSICA (METRO),PRT1,41.16130621,-8.629809677,0.785753177
QTAM1,QUINTA AMARELA,PRT1,41.16233712,-8.624643243,0.798578715
GGT2,GÓLGOTA,PRT1,41.15248199,-8.63406373,0.802655175
CMS6,CASA DA MÚSICA (METRO),PRT1,41.16156716,-8.629783521,0.810045088
MRR1,MARRACUENE,PRT1,41.1616625,-8.620253767,0.831153279
QTAM2,QUINTA AMARELA,PRT1,41.16278606,-8.624791385,0.847881435
HSA5,HOSP. ST. ANTÓNIO,PRT1,41.14779355,-8.622404305,0.851728415
GGT3,GÓLGOTA,PRT1,41.15200308,-8.634453186,0.853543362
AGM2,AGRAMONTE,PRT1,41.15871475,-8.634411798,0.868969285
SMAI1,SALGUEIRO MAIA,PRT1,41.1486855,-8.631247393,0.8824296
GRC1,GRACIOSA,PRT1,41.16294757,-8.627500551,0.887097925
AGM1,AGRAMONTE,PRT1,41.15897517,-8.63454895,0.892585031
OLM,OLIVEIRA MONTEIRO,PRT1,41.16327012,-8.624060186,0.905858984
HSA3,HOSP. STO. ANTÓNIO,PRT1,41.14802413,-8.61991387,0.907691978
SMAI2,SALGUEIRO MAIA,PRT1,41.14841369,-8.63163842,0.926054664
MRR2,MARRACUENE,PRT1,41.16263208,-8.619704693,0.947683409
PRR7,PR. DA REPÚBLICA,PRT1,41.15424825,-8.613888622,0.949518118
SP,SERPA PINTO,PRT1,41.16333493,-8.620802335,0.978989008
PRR5,PR. DA REPÚBLICA,PRT1,41.15463204,-8.613342843,0.991488574
DSQ,DOMINGOS SEQUEIRA,PRT1,41.16289201,-8.631369987,1.003965592
HSA1,HOSP. STO. ANTÓNIO,PRT1,41.14681579,-8.620351856,1.012160883
GRJ,GUERRA JUNQUEIRO,PRT1,41.15586563,-8.637268412,1.016367671
MRS2,MOREIRA SÁ,PRT1,41.16237311,-8.632832343,1.026809008
SPTO1,SERPA PINTO,PRT1,41.16415353,-8.621904083,1.035959489
PLNT2,PLANETÁRIO,PRT1,41.1527204,-8.637198555,1.043616028
HSA,HOSP.STO. ANTÓNIO,PRT1,41.14651516,-8.620296583,1.044708486
LAPA2,LAPA,PRT1,41.15698745,-8.612916685,1.045180018
AVF2,AV.FRANÇA,PRT1,41.16464391,-8.625821046,1.055324124
IGRM1,IGREJA DE MASSARELOS,PRT1,41.14639049,-8.630199167,1.062967766
IGRM2,IGREJA DE MASSARELOS,PRT1,41.14647578,-8.630463651,1.063316945
PAL6,PALÁCIO,PRT1,41.14552864,-8.625411214,1.071830267
PAL7,PALÁCIO,PRT1,41.14543793,-8.625178497,1.081717811
VTO4,VIRIATO,PRT1,41.14602385,-8.620619474,1.08544896
MCE3,MUSEU C. ELÉCTRICO,PRT1,41.14724226,-8.632872637,1.092181986
LAPA1,LAPA,PRT1,41.15686083,-8.612283854,1.094694559
HSA6,HOSP. STO. ANTÓNIO,PRT1,41.14592901,-8.620481298,1.099404439
MTCV,MONTE CATIVO,PRT1,41.16229637,-8.616014975,1.10240427
MCE4,MUSEU C. ELÉTRICO,PRT1,41.14715735,-8.632942864,1.10327388
MCE1,MUSEU C. ELÉCTRICO,PRT1,41.14675104,-8.63225659,1.108232756
EQ4,ENTRE QUINTAS,PRT1,41.14530724,-8.627891936,1.11978794
PRR1,PR. DA REPÚBLICA,PRT1,41.15404985,-8.611871402,1.11980587
CAIS1,CAIS DAS PEDRAS,PRT1,41.146109,-8.631036312,1.120703727
BCG,BCG,PRT1,41.163649,-8.61791895,1.121444927
MCE2,MUSEU C. ELÉCTRICO,PRT1,41.14655383,-8.632141619,1.121766219
PLNT1,PLANETÁRIO,PRT1,41.15311663,-8.638286589,1.122038025
EQ3,ENTRE QUINTAS,PRT1,41.14521044,-8.627765336,1.128233461
CAIS2,CAIS DAS PEDRAS,PRT1,41.14603054,-8.631064066,1.12956462
CMO,CARMO,PRT1,41.14726617,-8.6166184,1.132956132
FRS,R.FRANCISCO SANCHES,PRT1,41.16477122,-8.629722003,1.134157896
PRR3,PR. DA REPÚBLICA,PRT1,41.15529517,-8.611577179,1.137619317
MON3,MONCHIQUE,PRT1,41.14481741,-8.626761541,1.158462296
MON2,MONCHIQUE,PRT1,41.14473995,-8.626267568,1.163004267
MON4,MONCHIQUE,PRT1,41.1447142,-8.626749614,1.169748997
MON1,MONCHIQUE,PRT1,41.14475173,-8.627191709,1.17039646
FCA,FACULDADE ARQUITETURA,PRT1,41.15031016,-8.63762578,1.174787243
BIC3,BICALHO,PRT1,41.14825139,-8.635907321,1.183318726
BIC4,BICALHO,PRT1,41.14816533,-8.635853765,1.186172267
CMO1,CARMO,PRT1,41.1468526,-8.616282756,1.186383205
CSBV,CASA DE SAÚDE DA BOAVISTA,PRT1,41.16450612,-8.632062252,1.188321894
CSBV1,CASA DE SAÚDE DA BOAVISTA,PRT1,41.1650291,-8.630994587,1.200432289
CTP,CLUBE TÉNIS PORTO,PRT1,41.16205528,-8.614063312,1.204365596
GGF1,GUILHERME GOMES FERNANDES,PRT1,41.14770284,-8.614635077,1.210720875
BSB,SAPADOR. BOMBEIROS,PRT1,41.16336183,-8.615635072,1.211164204
GGF,GUIL. G. FERNANDES,PRT1,41.14759063,-8.614725094,1.213869549
BIC2,BICALHO,PRT1,41.14831879,-8.636527835,1.218579344
BIC1,BICALHO,PRT1,41.14854376,-8.6368984,1.227789422
PRFL1,PR.FILIPA DE LENCASTRE,PRT1,41.14824731,-8.613626571,1.234919093
HSM4,HOSP. S.TA MARIA,PRT1,41.15999634,-8.611782536,1.242394159
CVI4,CARVALHIDO,PRT1,41.16634703,-8.626442545,1.247866253
ALFG2,ALFÂNDEGA,PRT1,41.1439474,-8.622612125,1.265625153
CVI1,CARVALHIDO,PRT1,41.16654972,-8.624948846,1.265935133
GCRT2,GONÇALO CRISTÓVÃO,PRT1,41.15444797,-8.610062355,1.266879564
CVI6,CARVALHIDO,PRT1,41.16647134,-8.627345737,1.270288257
CORD1,CORDOARIA,PRT1,41.14647592,-8.615197829,1.276734207
GCRT3,GONÇALO CRISTÓVÃO,PRT1,41.15505187,-8.609911874,1.277016728
HSM3,HOSP. S.TA MARIA,PRT1,41.16041719,-8.611501696,1.284222157
PRSM2,PARAÍSO (METRO),PRT1,41.15702061,-8.610021603,1.284410562
TRD6,TRINDADE,PRT1,41.15105996,-8.610808344,1.285733812
ALFG1,ALFÂNDEGA,PRT1,41.14383841,-8.621984753,1.287399901
ALFG5,ALFÂNDEGA,PRT1,41.14379783,-8.622186315,1.28844302
CORD3,CORDOARIA,PRT1,41.14631288,-8.615232708,1.288624003
CVI2,CARVALHIDO,PRT1,41.16679195,-8.625153219,1.292741867
PRFL,PR.FILIPA DE LENCASTRE,PRT1,41.14827627,-8.612715212,1.293570202
CVI5,CARVALHIDO,PRT1,41.16682694,-8.625893098,1.298067375
CORD5,CORDOARIA,PRT1,41.14617545,-8.615260426,1.298853207
TRD5,TRINDADE,PRT1,41.15224169,-8.610129712,1.300065821
GCRT1,GONÇALO CRISTÓVÃO,PRT1,41.1542159,-8.609572242,1.309665073
1AL5,ALIADOS,PRT1,41.14969203,-8.611312751,1.309747134
PRSM3,PARAÍSO (METRO),PRT1,41.15769033,-8.609847648,1.312665793
CVI3,CARVALHIDO,PRT1,41.1670271,-8.625981775,1.320663879
ACRD2,ANTÓNIO CARDOSO,PRT1,41.15963742,-8.63984479,1.325807069
FCUP2,FACULDADE DE CIÊNCIAS,PRT1,41.15364185,-8.640988043,1.335619021
ACRD1,ANTÓNIO CARDOSO,PRT1,41.15987023,-8.639871945,1.337820825
PISC,PISCINA CONSTIT.,PRT1,41.16303216,-8.612990645,1.343010778
CORD4,CORDOARIA,PRT1,41.14516627,-8.616164932,1.343177228
CORD2,CORDOARIA,PRT1,41.14505732,-8.616378532,1.343347444
CORD7,CORDOARIA,PRT1,41.14525122,-8.615980397,1.344146524
APT3,ANTÓNIO PATRÍCIO,PRT1,41.1587107,-8.640517083,1.344416995
NAT2,NATÁRIA,PRT1,41.16724596,-8.624262983,1.34534207
AAL1,AV.ALIADOS,PRT1,41.14897708,-8.611283535,1.350640986
SOCR,SOARES CORREIA,PRT1,41.16678485,-8.630022137,1.354448675
FCUP1,FACULDADE DE CIÊNCIAS,PRT1,41.15384437,-8.641293873,1.358398384
NAT1,NATÁRIA,PRT1,41.16736337,-8.624180456,1.358778323
TRD1,TRINDADE,PRT1,41.1517987,-8.609555607,1.359397137
PRSM1,PARAÍSO (METRO),PRT1,41.15708133,-8.609056942,1.365222999
TRD3,TRINDADE,PRT1,41.1511219,-8.60964853,1.374672821
TRD2,TRINDADE,PRT1,41.15165485,-8.609398591,1.376492012
TRD4,TRINDADE,PRT1,41.15125379,-8.609515005,1.380549507
APT1,ANTÓNIO PATRÍCIO,PRT1,41.15916955,-8.640843218,1.386074948
HSM,HOSP. S.TA MARIA,PRT1,41.16015688,-8.609984705,1.386695658
AQL2,ANTERO DE QUENTAL,PRT1,41.16164725,-8.610925388,1.392959096
AL7,AV. ALIADOS,PRT1,41.14818269,-8.611312493,1.395706803
CART,CASA  DAS ARTES,PRT1,41.15604954,-8.641822604,1.398124191
HSM2,HOSP. STA. MARIA,PRT1,41.16019344,-8.609853918,1.398356686
1AL2,AV.ALIADOS,PRT1,41.14954216,-8.610023615,1.413506432
BVLH3,BICA VELHA,PRT1,41.16748578,-8.620809357,1.417570879
AAL2,AV. ALIADOS,PRT1,41.14884591,-8.610426658,1.42000824
AAL4,AV.ALIADOS,PRT1,41.14853967,-8.610531276,1.42965454
SDP2,SIDÓNIO PAIS,PRT1,41.16447056,-8.636993721,1.432190248
1AL6,AV.ALIADOS,PRT1,41.14914497,-8.609964267,1.437991971
AL3,AV. ALIADOS,PRT1,41.14739209,-8.611428575,1.438687028
AAL5,AV.ALIADOS,PRT1,41.14824177,-8.610636677,1.439543194
SDP1,SIDÓNIO PAIS,PRT1,41.16459058,-8.636957142,1.439758489
PARR4,PONTE ARRÁBIDA,PRT1,41.14845151,-8.640036564,1.451893525
BVLH2,BICA VELHA,PRT1,41.16785824,-8.620563036,1.462925698
PARR1,PONTE DA ARRÁBIDA,PRT1,41.14844118,-8.640259236,1.468499011
CTS,CASTELOS,PRT1,41.16799342,-8.62936137,1.468979006
LUG2,LUGARINHO,PRT1,41.16749186,-8.63159155,1.472402213
BVLH1,BICA VELHA,PRT1,41.16769375,-8.619454228,1.472746558
JN4,JORNAL DE NOTÍCIAS,PRT1,41.15341573,-8.607659279,1.478430507
HSM1,HOSP. S.TA MARIA,PRT1,41.1593813,-8.608108606,1.502842096
VENZ1,VENEZUELA,PRT1,41.15744771,-8.642921992,1.508187791
AQL1,ANTERO DE QUENTAL,PRT1,41.16268389,-8.610151398,1.509443605
CONS3,CONSTITUIÇÃO,PRT1,41.16349506,-8.610922444,1.509718573
PARR2,PONTE DA ARRÁBIDA,PRT1,41.14846673,-8.640883544,1.512318083
VENZ2,VENEZUELA,PRT1,41.15730188,-8.643102654,1.520484116
SVP2,SILVA PORTO,PRT1,41.16749689,-8.617266082,1.522219005
PARR3,PONTE ARRÁBIDA,PRT1,41.14842813,-8.641033675,1.525373811
CNTT2,CONSTITUIÇÃO,PRT1,41.16397014,-8.611060904,1.533745337
CTS2,CASTELOS,PRT1,41.16855983,-8.63001117,1.543605279
SVP1,SILVA PORTO,PRT1,41.16763681,-8.617033337,1.544733456
FG2,FARIA GUIMARÃES,PRT1,41.16123554,-8.608531334,1.547403471
RBSS2,ROT. DO BESSA,PRT1,41.16460293,-8.638815792,1.55152452
JB2,JARDIM BOTÂNICO,PRT1,41.15442057,-8.643680302,1.552431538
BLRB3,BOLHÃO,PRT1,41.15144318,-8.607264946,1.554725551
CTS1,CASTELOS,PRT1,41.16863265,-8.630180867,1.555195007
BLRB2,BOLHÃO,PRT1,41.15169919,-8.607146614,1.556983191
BLRB1,BOLHÃO,PRT1,41.15189519,-8.607069637,1.557994633
BRCV,BR.CARVALHIDO,PRT1,41.16910649,-8.622930455,1.56134436
MCBL2,MERCADO DO BOLHÃO,PRT1,41.14890087,-8.608333169,1.571989795
JN3,JORNAL DE NOTÍCIAS,PRT1,41.15365172,-8.606471089,1.57407238
CTS3,CASTELOS,PRT1,41.16864468,-8.630914227,1.574158001
HPRL1,HOSP. PRELADA,PRT1,41.16934754,-8.625517936,1.577188254
PRDJ,PR. D. JOÃO I,PRT1,41.14758013,-8.609073542,1.589500738
MRG2,MIRAGAIA,PRT1,41.14164813,-8.618904043,1.591894718
JB1,JARDIM BOTÂNICO,PRT1,41.15455345,-8.644169765,1.592651693
BLRB4,BOLHÃO,PRT1,41.15100327,-8.60695205,1.593512683
BSS3,BESSA,PRT1,41.16039996,-8.642931187,1.597234478
SBNT2,EST.S.BENTO,PRT1,41.14554575,-8.610891756,1.603854475
MCBL3,MERCADO DO BOLHÃO,PRT1,41.14928451,-8.607663772,1.604562944
MCBL,MERCADO DO BOLHÃO,PRT1,41.14965904,-8.607436457,1.605617256
SBNT,EST.S.BENTO,PRT1,41.14540422,-8.610937643,1.611552575
ACN1,ANTÓNIO CÂNDIDO,PRT1,41.16450546,-8.610424983,1.61276068
PRDJ1,PR. D. JOÃO I,PRT1,41.14804086,-8.608322852,1.617404948
MRG1,MIRAGAIA,PRT1,41.14152032,-8.618456578,1.617942088
CONS2,CONSTITUIÇÃO,PRT1,41.16323148,-8.608970489,1.625482087
PRDJ2,PR.D.JOÃO I,PRT1,41.14804968,-8.608154858,1.629205315
BLFZ1,BOLHÃO (FIRMEZA),PRT1,41.15146398,-8.606295314,1.632534876
SDB5,SÁ DA BANDEIRA,PRT1,41.14678037,-8.609125199,1.634880564
MS2,MOUZINHO  SILVEIRA,PRT1,41.14346534,-8.613325134,1.635659794
SBNT3,EST. S.BENTO,PRT1,41.14478955,-8.611277978,1.638014405
BBL1,BAIRRO BESSA LEITE,PRT1,41.15887355,-8.644101357,1.638137608
VFM3,VALE FORMOSO,PRT1,41.16644022,-8.612508704,1.641348205
MS1,MOUZINHO SILVEIRA,PRT1,41.14359522,-8.612901692,1.646073276
VFM2,VALE FORMOSO,PRT1,41.16656435,-8.612590638,1.647523132
RBSS1,ROT. DO BESSA,PRT1,41.16548082,-8.639324517,1.649473518
GCRT,GONÇALO CRISTÓVÃO,PRT1,41.15243993,-8.60573543,1.654650152
1SBNT,S.BENTO,PRT1,41.14488718,-8.610791542,1.659675334
TEC,TV. ENTRE CAMPOS,PRT2,41.14891308,-8.643187242,1.66148146
NOC,NÓ CANDAL,VNG1,41.14521924,-8.639993465,1.662818147
HPRL2,HOSP. PRELADA,PRT1,41.17012582,-8.625853988,1.664453009
VFM6,VALE FORMOSO,PRT1,41.16596774,-8.611373329,1.665982982
1SBNT2,EST.S.BENTO,PRT1,41.14485439,-8.610709474,1.667170134
HPRL4,HOSPITAL DA PRELADA,PRT1,41.16993435,-8.629156649,1.675826584
BSS6,BESSA,PRT1,41.16022124,-8.644044448,1.677609655
VFM1,VALE FORMOSO,PRT1,41.16573846,-8.610826573,1.680087269
FG1,FARIA GUIMARÃES,PRT1,41.16235245,-8.607492924,1.681411456
HPRL3,HOSPITAL DA PRELADA,PRT1,41.17001317,-8.629066926,1.68294155
VFM7,VALE FORMOSO,PRT1,41.16629839,-8.611326054,1.695381495
MFB2,MERC. FERR. BORGES,PRT1,41.14229957,-8.614162382,1.701599493
FTNH2,FONTINHA,PRT1,41.1555898,-8.604674662,1.716063878
MPL11,MARQUÊS,PRT1,41.16073904,-8.605957888,1.723200537
MLAM,MARIA LAMAS,PRT1,41.16965482,-8.6325189,1.724714732
FTNH1,FONTINHA,PRT1,41.15613664,-8.604511164,1.732462893
BBL,BAIRRO BESSA LEITE,PRT1,41.15766935,-8.645596,1.733061443
MSTO2,MONSANTO,PRT1,41.17029091,-8.620069047,1.735050913
RBRI1,RIBEIRA (INFANTE),PRT1,41.1408062,-8.616928533,1.739282787
LPC,LARGO PINTO CORREIA,PRT2,41.15074592,-8.645158855,1.744711379
BSS2,BESSA,PRT1,41.16046982,-8.644897165,1.75413129
MLAM1,MARIA LAMAS,PRT1,41.17001528,-8.63231949,1.756450096
DCAS2,DOZE CASAS,PRT1,41.15822533,-8.604573821,1.757069207
MSTO1,MONSANTO,PRT1,41.17055933,-8.620381311,1.757859447
ENCO1,ENCOSTA DA ARRÁBIDA,PRT2,41.14829153,-8.64410625,1.760559514
ARRB1,ARRÁBIDASHOPPING,VNG1,41.14115075,-8.635001591,1.762719554
MLAM2,MARIA LAMAS,PRT1,41.17004263,-8.632444883,1.762910754
BSS1,BESSA,PRT1,41.16071794,-8.644900372,1.763847154
RBRI2,RIBEIRA (INFANTE),PRT1,41.1405812,-8.616708189,1.769580459
MLAM3,MARIA LAMAS,PRT1,41.16970116,-8.634053638,1.779319925
INF1,INFANTE,PRT1,41.14066938,-8.615876577,1.789737055
DCAS1,DOZE CASAS,PRT1,41.15910853,-8.604377633,1.794605469
SCAT1,S.TA CATARINA,PRT1,41.14818068,-8.605811972,1.796848132
BLM,BOLHÃO (METRO),PRT1,41.14968137,-8.604960924,1.798110632
RBR2,RIBEIRA,PRT1,41.14124604,-8.614218147,1.798832703
CPL1,CAMPO LINDO,PRT1,41.16729165,-8.610756026,1.809078916
CSP2,C. SAÚDE PARANHOS,PRT1,41.16825098,-8.612283628,1.810978399
MARB,MOCIDADE ARRÁBIDA,PRT2,41.15151558,-8.646262267,1.81246277
PREL5,PRELADA,PRT1,41.16904191,-8.636528966,1.812663663
ENCO3,ENCOSTA DA ARRÁBIDA,PRT2,41.14839451,-8.644882804,1.814565733
RBR1,RIBEIRA,PRT1,41.14124114,-8.613861153,1.814709846
PREL4,PRELADA,PRT1,41.16917384,-8.636545313,1.825880045
MOR1,MOREIRA,PRT1,41.15380924,-8.603374648,1.830508986
ENCO4,ENCOSTA DA ARRÁBIDA,PRT2,41.14833028,-8.645202631,1.84189959
MPL4,MARQUÊS,PRT1,41.16138498,-8.60476332,1.842600869
VTC2,VITERBO CAMPOS,VNG1,41.13860915,-8.623048332,1.849547483
FG3,FARIA GUIMARÃES,PRT1,41.1643484,-8.606690971,1.853154407
CONS1,CONSTITUIÇÃO,PRT1,41.16385452,-8.606253477,1.854641749
ENCO2,ENCOSTA DA ARRÁBIDA,PRT2,41.14835637,-8.645453264,1.859850855
MPL9,MARQUÊS,PRT1,41.16160182,-8.604646545,1.860802473
ABSS2,AV. DO BESSA,PRT1,41.16506265,-8.643093027,1.861122389
CPL2,CAMPO LINDO,PRT1,41.16764855,-8.610352632,1.861170028
BTLH1,BATALHA,PRT1,41.14524631,-8.607252831,1.861644934
CSP1,C. SAÚDE PARANHOS,PRT1,41.16886437,-8.612362282,1.862418814
MPL2,MARQUÊS,PRT1,41.16082952,-8.604083104,1.873862256
ABSS1,AV. DO BESSA,PRT1,41.16530645,-8.643043701,1.873976913
ESCN1,ESCOLA NORMAL,PRT1,41.15538758,-8.602730738,1.878329985
CHAS1,CHÃS,VNG1,41.14387855,-8.641880059,1.879949754
MPL3,MARQUÊS,PRT1,41.16096152,-8.604020618,1.883758937
CI22,CINTURA INTERNA,PRT1,41.17209033,-8.626280061,1.884211492
LRD2,LORDELO,PRT2,41.15416861,-8.647681053,1.888433064
CPL,CAMPO LINDO,PRT1,41.16808951,-8.610429253,1.893831002
MPL1,MARQUÊS,PRT1,41.16113625,-8.603939459,1.896854801
ESCN2,ESCOLA NORMAL,PRT1,41.15554167,-8.602481666,1.899478257
LPDZ,L.GO 1º DEZEMBRO,PRT1,41.14315223,-8.608979669,1.902871689
FTN2,FONTE NOVA,VNG1,41.13801198,-8.621614688,1.930460987
MOR2,MOREIRA,PRT1,41.15303975,-8.6022503,1.932940486
CCB1,CAMILO C. BRANCO,VNG1,41.13902121,-8.633984871,1.941217719
COLS,COLISEU DO PORTO,PRT1,41.14665477,-8.604645572,1.961405635
CVLO,COVELO,PRT1,41.16662077,-8.607341613,1.961739649
CI21,CINTURA INTERNA,PRT1,41.17280177,-8.626294585,1.963284852
ELVG2,ELEVADOR GUINDAIS,PRT1,41.14129966,-8.610621924,1.964688833
RALG,R. DA ALEGRIA,PRT1,41.15977391,-8.602404711,1.973087527
FOCO1,FOCO,PRT1,41.16114797,-8.647414087,1.977921751
CVLO2,COVELO,PRT1,41.16540088,-8.605838314,1.978053749
ARRB2,ARRÁBIDASHOPPING,VNG1,41.13922102,-8.635653812,1.978635405
ARRB3,ARRÁBIDASHOPPING,VNG1,41.1391048,-8.635462361,1.983201629
CVLO1,COVELO,PRT1,41.16594379,-8.606285462,1.983432421
CCB2,CAMILO C. BRANCO,VNG1,41.13851696,-8.633682012,1.983929007
PSOC2,PERPÉTUO SOCORRO,PRT1,41.16240473,-8.603501592,1.984131461
ELVG1,ELEVADOR GUINDAIS,PRT1,41.14114709,-8.610501709,1.984243757
SI1,S.TO ISIDRO,PRT1,41.15793931,-8.601730168,1.985987124
RPM2,R.PARTICULAR MONSANTO,PRT1,41.17190078,-8.616842818,1.986927499
MPL7,MARQUÊS,PRT1,41.16180599,-8.603098355,1.989383624
RFZ1,RUA FIRMEZA,PRT1,41.15072608,-8.602089865,1.99397816
LRD1,LORDELO,PRT2,41.15442396,-8.648969645,1.9947612
FOCO3,FOCO,PRT1,41.16100954,-8.647888239,2.010323267
OURO1,OURO,PRT2,41.14858799,-8.647563079,2.012970248
ADA3,ARCA D ÁGUA,PRT1,41.17075308,-8.61287966,2.015317816
CHAS3,CHÃS,VNG1,41.14225422,-8.642061143,2.015674776
URBP1,URB. PRELADA,PRT2,41.17091774,-8.637171523,2.019437289
FOCO2,FOCO,PRT1,41.16122197,-8.647908012,2.019639433
SI2,STO. ISIDRO,PRT1,41.15838245,-8.601382104,2.022900105
ADA4,ARCA D ÁGUA,PRT1,41.17081781,-8.612724314,2.028157282
URBP2,URB. PRELADA,PRT2,41.17090696,-8.63757658,2.035496361
ALX1,ALEIXO,PRT2,41.15260734,-8.649408514,2.049667966
URBP4,URB.PRELADA II,PRT2,41.17201596,-8.635178062,2.052602401
ALX2,ALEIXO,PRT2,41.1518493,-8.649299753,2.054110703
CAVE4,LGO. DA CRUZ,VNG1,41.13715615,-8.619595574,2.056175574
PDR,LARGO DO PADRÃO,PRT1,41.1473783,-8.602870878,2.057642025
CHAS2,CHÃS,VNG1,41.14144546,-8.64169756,2.060114671
ALXH3,ALEX. HERCULANO,PRT1,41.14426059,-8.605230065,2.06306617
OURO2,OURO,PRT2,41.1483461,-8.648105328,2.065061903
ADA2,ARCA D ÁGUA,PRT1,41.17190666,-8.614431387,2.066953565
